region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Europe,Historical,Oil displacement Mbd,Trucks,EV,2014,3.60000012733e-05,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2015,3.89999986509e-05,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2016,4.30000000051e-05,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2017,4.40000003436e-05,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2018,9.40000027185e-05,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2019,0.0001699999993434,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2020,0.0003100000030826,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020,0.0003100000030826,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2020,0.0003100000030826,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2021,0.0005300000193528,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2021,0.0005300000193528,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021,0.0005300000193528,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Trucks,EV,2022,0.0020000000949949,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2022,0.0020000000949949,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2022,0.0019000000320374,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,0.0170000009238719,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,0.0099999997764825,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,0.0710000023245811,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,0.1599999964237213,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Trucks,EV,2022,1.0999999631e-06,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2022,1.0999999631e-06,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,0.0002699999895412,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,0.0004199999966658,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,0.0081000002101063,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,0.0080000003799796,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2010,1.0999999631e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2011,1.7999999499e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2012,2.9000000267e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2013,5.8999999055e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2014,7.6000001172e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2015,9.8999998954e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2016,8.600000001e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2017,8.6999998529e-06,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2018,2.40000008489e-05,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2019,4.30000000051e-05,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2020,6.09999988228e-05,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020,6.09999988228e-05,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2020,6.09999988228e-05,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2021,7.50000035623e-05,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2021,7.50000035623e-05,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021,7.50000035623e-05,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Trucks,EV,2022,0.000159999995958,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2022,0.000159999995958,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2022,0.0007099999929778,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,0.0044999998062849,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,0.0024000001139938,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,0.0320000015199184,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,0.0560000017285347,0,1,0,0,0,0
USA,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,0.0170000009238719,0,1,0,0,0,0
USA,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,0.0140000004321336,0,1,0,0,0,0
USA,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,0.0759999975562095,0,1,0,0,0,0
USA,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,0.1599999964237213,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2010,2.70000000455e-05,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2011,8.70000003487e-05,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2012,0.0001199999969685,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2013,0.0002099999983329,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2014,0.0002300000051036,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2015,0.001700000022538,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2016,0.002600000007078,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2017,0.0073000001721084,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2018,0.0109999999403953,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2019,0.0109999999403953,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020,0.0109999999403953,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Trucks,EV,2020,0.0109999999403953,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2020,0.0109999999403953,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Trucks,EV,2021,0.0140000004321336,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2021,0.0140000004321336,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021,0.0140000004321336,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Trucks,EV,2022,0.0179999992251396,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2022,0.0179999992251396,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Trucks,EV,2022,0.0179999992251396,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,0.0799999982118606,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,0.06700000166893,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,0.3799999952316284,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,0.5799999833106995,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2010,9.8999998954e-06,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2011,1.29999998534e-05,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2012,2.8000000384e-05,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2013,4.70000013592e-05,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2014,5.29999997525e-05,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2015,0.00044999999227,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2016,0.0006500000017695,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2017,0.0020999999251216,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2018,0.0032999999821186,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2019,0.0035999999381601,0,1,0,0,0,0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2020,0.003400000045076,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2020,0.003400000045076,0,1,0,0,0,0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,0.003400000045076,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2021,0.0044999998062849,0,1,0,0,0,0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,0.0044999998062849,0,1,0,0,0,0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2021,0.0044999998062849,0,1,0,0,0,0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2022,0.0052000000141561,0,1,0,0,0,0
China,Historical,Oil displacement Mbd,Vans,EV,2022,0.0052000000141561,0,1,0,0,0,0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,0.0052000000141561,0,1,0,0,0,0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.0260000005364418,0,1,0,0,0,0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0260000005364418,0,1,0,0,0,0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.0949999988079071,0,1,0,0,0,0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.1000000014901161,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2010,0.0001300000003539,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2011,0.000239999993937,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2012,0.0005399999790824,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2013,0.0008299999753944,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2014,0.0012000000569969,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2015,0.0015999999595806,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2016,0.0020999999251216,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2017,0.0027000000700354,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2018,0.0035000001080334,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2019,0.0044999998062849,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2020,0.0051000001840293,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,0.0051000001840293,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2020,0.0051000001840293,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2021,0.0076999999582767,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2021,0.0076999999582767,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,0.0076999999582767,0,1,0,0,0,0
Europe,Historical,Oil displacement Mbd,Vans,EV,2022,0.0149999996647238,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,0.0149999996647238,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2022,0.0149999996647238,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0289999991655349,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.0280000008642673,0,1,0,0,0,0
Europe,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.1000000014901161,0,1,0,0,0,0
Europe,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.1000000014901161,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2016,3.9999999899e-06,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2017,3.50000009348e-05,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2018,7.50000035623e-05,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2019,9.79999967967e-05,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2020,0.0001100000008591,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2020,0.0001100000008591,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,0.0001100000008591,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2021,0.000159999995958,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,0.000159999995958,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2021,0.000159999995958,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2022,0.0001699999993434,0,1,0,0,0,0
India,Historical,Oil displacement Mbd,Vans,EV,2022,0.0001699999993434,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,0.0001699999993434,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.0005300000193528,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0006399999838322,0,1,0,0,0,0
India,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.0109999999403953,0,1,0,0,0,0
India,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.0046000001020729,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2011,3.09999995806e-05,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2012,0.0001199999969685,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2013,0.0002099999983329,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2014,0.0002300000051036,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2015,0.0002699999895412,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2016,0.0002899999963119,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2017,0.0002899999963119,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2018,0.0003199999919161,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2019,0.0004699999990407,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2020,0.001700000022538,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,0.001700000022538,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2020,0.001700000022538,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2021,0.0041000000201165,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2021,0.0041000000201165,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,0.0041000000201165,0,1,0,0,0,0
Rest of the world,Historical,Oil displacement Mbd,Vans,EV,2022,0.0099999997764825,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,0.0099999997764825,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2022,0.0099999997764825,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0309999994933605,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.0280000008642673,0,1,0,0,0,0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.0949999988079071,0,1,0,0,0,0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.1299999952316284,0,1,0,0,0,0
USA,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0083999997004866,0,1,0,0,0,0
USA,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.0082999998703598,0,1,0,0,0,0
USA,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.0630000010132789,0,1,0,0,0,0
USA,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.0610000006854534,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2010,0.0001400000037392,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2011,0.0003000000142492,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2012,0.0007699999841861,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2013,0.0012000000569969,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2014,0.001700000022538,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2015,0.0027000000700354,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2016,0.0032999999821186,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2017,0.0054000001400709,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2018,0.0074999998323619,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2019,0.008899999782443,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,0.0099999997764825,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Vans,EV,2020,0.0099999997764825,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2020,0.0099999997764825,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Vans,EV,2021,0.0170000009238719,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2021,0.0170000009238719,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,0.0170000009238719,0,1,0,0,0,0
World,Historical,Oil displacement Mbd,Vans,EV,2022,0.0320000015199184,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,0.0320000015199184,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Vans,EV,2022,0.0320000015199184,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Vans,EV,2025,0.0949999988079071,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,0.090999998152256,0,1,0,0,0,0
World,Projection-APS,Oil displacement Mbd,Vans,EV,2030,0.4000000059604645,0,1,0,0,0,0
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,0.3600000143051147,0,1,0,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2010,68.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2011,67.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2012,91.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2013,120.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2014,190.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2015,1700.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2016,2700.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2017,3400.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2018,4300.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2019,4100.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,3900.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2020,3900.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,3900.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2021,4100.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,4100.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,4100.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,4700.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Buses,EV,2022,4700.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,4700.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,8400.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,8300.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,17000.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,17000.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2010,0.9100000262260436,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2011,1.5,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2012,2.5999999046325684,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2013,3.900000095367432,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2014,6.199999809265137,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2015,8.399999618530273,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2016,22.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2017,29.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2018,43.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2019,82.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2020,110.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,110.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,110.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,190.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2021,190.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,190.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Buses,EV,2022,280.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,280.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,280.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,1200.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,1100.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,3700.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,5000.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2015,1.5,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2016,1.7000000476837158,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2017,1.899999976158142,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2018,4.800000190734863,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2019,11.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,38.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2020,38.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,38.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2021,55.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,55.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,55.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,77.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Buses,EV,2022,77.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,77.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,330.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,350.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,1900.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,1700.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2010,1.399999976158142,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2011,1.399999976158142,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2012,2.799999952316284,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2013,4.400000095367432,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2014,3.900000095367432,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2015,3.700000047683716,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2016,4.5,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2017,4.699999809265137,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2018,9.5,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2019,21.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2020,48.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,48.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,48.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,56.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2021,56.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,56.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Buses,EV,2022,83.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,83.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,83.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,620.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,560.0,0,0,1,0,0,0
